,gamma_range,0.0009765625,0.001953125,0.00390625,0.0078125,0.015625,0.03125,0.0625,0.125,0.25,0.5,1.0,2.0,4.0,8.0,16.0,32.0,64.0,128.0,256.0,512.0,1024.0
0,0.0009765625,0.789654195011,0.788265306122,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.784070294785
1,0.001953125,0.788265306122,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.775907029478,0.792403628118
2,0.00390625,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.771825396825,0.784977324263,0.769954648526
3,0.0078125,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.769784580499,0.7679138322,0.784070294785,0.79574829932
4,0.015625,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.803004535147,0.775907029478,0.7679138322,0.786111111111,0.793707482993,0.795181405896
5,0.03125,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.812074829932,0.803004535147,0.77664399093,0.776077097506,0.79574829932,0.800566893424,0.799433106576,0.794614512472
6,0.0625,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.800963718821,0.814682539683,0.814115646259,0.808560090703,0.794444444444,0.771995464853,0.797222222222,0.797222222222,0.791836734694,0.801473922902,0.790362811791
7,0.125,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.79410430839,0.798922902494,0.818197278912,0.82783446712,0.803911564626,0.769784580499,0.772562358277,0.77664399093,0.781462585034,0.790929705215,0.786678004535,0.777210884354,0.769614512472
8,0.25,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.792063492063,0.796882086168,0.811507936508,0.797789115646,0.773129251701,0.728854875283,0.733106575964,0.734410430839,0.744784580499,0.713095238095,0.718140589569,0.747562358277,0.713662131519,0.762414965986
9,0.5,0.761281179138,0.761281179138,0.761281179138,0.761281179138,0.761281179138,0.761281179138,0.761281179138,0.760544217687,0.791496598639,0.75164399093,0.679535147392,0.626530612245,0.628401360544,0.608560090703,0.61320861678,0.600793650794,0.565192743764,0.589115646259,0.599319727891,0.584126984127,0.595238095238
10,1.0,0.68231292517,0.68231292517,0.68231292517,0.68231292517,0.68231292517,0.68231292517,0.68231292517,0.663038548753,0.676587301587,0.614682539683,0.515362811791,0.502380952381,0.58253968254,0.587188208617,0.542120181406,0.490702947846,0.540986394558,0.546768707483,0.51746031746,0.531689342404,0.550056689342
11,2.0,0.531859410431,0.531859410431,0.531859410431,0.531859410431,0.531859410431,0.531859410431,0.531859410431,0.531859410431,0.483900226757,0.518537414966,0.493140589569,0.467176870748,0.453287981859,0.444217687075,0.549886621315,0.539512471655,0.545068027211,0.575680272109,0.54433106576,0.54433106576,0.54433106576
12,4.0,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.32806122449,0.321768707483,0.34529478458,0.34268707483,0.343424036281,0.351020408163,0.346201814059,0.348979591837,0.348979591837,0.348979591837,0.348979591837,0.348979591837,0.348979591837
13,8.0,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.284693877551,0.295634920635,0.303968253968,0.295634920635,0.283390022676,0.283390022676,0.285430839002,0.285430839002,0.28820861678,0.28820861678,0.28820861678,0.28820861678
14,16.0,0.267715419501,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.26910430839,0.267063492063,0.285430839002,0.285430839002,0.265022675737,0.265022675737,0.265022675737,0.265022675737,0.265022675737,0.265022675737,0.265022675737,0.265022675737
15,32.0,0.297987528345,0.292800453515,0.292800453515,0.292800453515,0.295209750567,0.29623015873,0.297619047619,0.29623015873,0.29623015873,0.29623015873,0.298270975057,0.279223356009,0.279223356009,0.279223356009,0.281264172336,0.262896825397,0.262896825397,0.262896825397,0.262896825397,0.264285714286,0.264285714286
16,64.0,0.341524943311,0.339484126984,0.339484126984,0.331434240363,0.32735260771,0.32429138322,0.317148526077,0.314087301587,0.316128117914,0.320946712018,0.311876417234,0.281320861678,0.274376417234,0.270209750567,0.26298185941,0.265022675737,0.265391156463,0.265391156463,0.26816893424,0.261224489796,0.262613378685
17,128.0,0.373299319728,0.37052154195,0.37052154195,0.37052154195,0.363378684807,0.363378684807,0.363378684807,0.363378684807,0.363378684807,0.363378684807,0.351247165533,0.317261904762,0.317261904762,0.310317460317,0.310317460317,0.310317460317,0.303373015873,0.303373015873,0.306150793651,0.305130385488,0.304109977324
18,256.0,0.402692743764,0.402692743764,0.402692743764,0.38962585034,0.38962585034,0.38962585034,0.38962585034,0.38962585034,0.38962585034,0.38962585034,0.386479591837,0.375085034014,0.375085034014,0.358390022676,0.357001133787,0.357001133787,0.361167800454,0.353854875283,0.353854875283,0.353854875283,0.352465986395
19,512.0,0.375850340136,0.375850340136,0.375850340136,0.375850340136,0.375850340136,0.375850340136,0.375850340136,0.376870748299,0.393537414966,0.396315192744,0.39835600907,0.391893424036,0.391893424036,0.391893424036,0.396995464853,0.396995464853,0.403373015873,0.403373015873,0.401984126984,0.401984126984,0.401984126984
20,1024.0,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.376870748299,0.381972789116,0.394217687075,0.394217687075,0.394217687075,0.394217687075,0.394217687075,0.388095238095,0.388095238095,0.388095238095,0.388095238095,0.388095238095
